"ZIP CODE","STATE","CITY","SERVICE DAY STANDARD","TERMINAL","SCAC Code","RELATED SURCHARGES","FLAT AMT","RATE","MIN AMT","SUN","MON","TUE","WED","THU","FRI","SAT"
"32237","FL","JACKSONVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32238","FL","JACKSONVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32239","FL","JACKSONVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32241","FL","JACKSONVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32244","FL","JACKSONVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32245","FL","JACKSONVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32246","FL","JACKSONVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32247","FL","JACKSONVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32254","FL","JACKSONVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32255","FL","JACKSONVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32256","FL","JACKSONVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32257","FL","JACKSONVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32258","FL","JACKSONVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32260","FL","JACKSONVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32265","FL","JACKSONVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32267","FL","JACKSONVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32276","FL","JACKSONVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32277","FL","JACKSONVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32290","FL","JACKSONVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32052","FL","JASPER",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32240","FL","JAX BCH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32250","FL","JAX BCH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32565","FL","JAY",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32053","FL","JENNINGS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34957","FL","JENSEN BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34958","FL","JENSEN BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33458","FL","JUPITER",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33468","FL","JUPITER",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33469","FL","JUPITER",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33477","FL","JUPITER",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33478","FL","JUPITER",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33849","FL","KATHLEEN",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34739","FL","KENANSVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33149","FL","KEY BISCAYNE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33051","FL","KEY COLONY BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33037","FL","KEY LARGO",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33040","FL","KEY WEST",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33041","FL","KEY WEST",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33045","FL","KEY WEST",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32656","FL","KEYSTONE HEIGHTS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32740","FL","KILLARNEY",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34740","FL","KILLARNEY",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32741","FL","KISSIMMEE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32742","FL","KISSIMMEE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32743","FL","KISSIMMEE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32758","FL","KISSIMMEE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34741","FL","KISSIMMEE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34742","FL","KISSIMMEE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34743","FL","KISSIMMEE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34744","FL","KISSIMMEE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34745","FL","KISSIMMEE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34746","FL","KISSIMMEE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34747","FL","KISSIMMEE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34758","FL","KISSIMMEE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34759","FL","KISSIMMEE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32658","FL","LA CROSSE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33935","FL","LABELLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33975","FL","LABELLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33537","FL","LACOOCHEE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32158","FL","LADY LAKE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32159","FL","LADY LAKE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32659","FL","LADY LAKE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33850","FL","LAKE ALFRED",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32054","FL","LAKE BUTLER",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32024","FL","LAKE CITY",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32025","FL","LAKE CITY",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32055","FL","LAKE CITY",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32056","FL","LAKE CITY",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32057","FL","LAKE COMO",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32157","FL","LAKE COMO",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32160","FL","LAKE GENEVA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32660","FL","LAKE GENEVA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33851","FL","LAKE HAMILTON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33459","FL","LAKE HARBOR",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32744","FL","LAKE HELEN",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32746","FL","LAKE MARY",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32795","FL","LAKE MARY",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32747","FL","LAKE MONROE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33538","FL","LAKE PANASOFFKEE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33852","FL","LAKE PLACID",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33862","FL","LAKE PLACID",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33853","FL","LAKE WALES",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33859","FL","LAKE WALES",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33898","FL","LAKE WALES",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33449","FL","LAKE WORTH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33460","FL","LAKE WORTH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33461","FL","LAKE WORTH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33462","FL","LAKE WORTH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33463","FL","LAKE WORTH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33465","FL","LAKE WORTH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33466","FL","LAKE WORTH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33467","FL","LAKE WORTH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33801","FL","LAKELAND",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33802","FL","LAKELAND",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33803","FL","LAKELAND",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33804","FL","LAKELAND",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33805","FL","LAKELAND",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33806","FL","LAKELAND",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33807","FL","LAKELAND",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33809","FL","LAKELAND",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33810","FL","LAKELAND",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33811","FL","LAKELAND",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33812","FL","LAKELAND",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33813","FL","LAKELAND",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33815","FL","LAKELAND",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33854","FL","LAKESHORE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32336","FL","LAMONT",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32323","FL","LANARK VILLAGE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34637","FL","LAND O LAKES",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34638","FL","LAND O LAKES",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34639","FL","LAND O LAKES",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33770","FL","LARGO",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33771","FL","LARGO",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33773","FL","LARGO",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33774","FL","LARGO",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33778","FL","LARGO",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33779","FL","LARGO",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34640","FL","LARGO",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34641","FL","LARGO",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34642","FL","LARGO",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34643","FL","LARGO",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34644","FL","LARGO",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34646","FL","LARGO",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34647","FL","LARGO",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34648","FL","LARGO",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34649","FL","LARGO",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34272","FL","LAUREL",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32567","FL","LAUREL HILL",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32058","FL","LAWTEY",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32661","FL","LECANTO",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32665","FL","LECANTO",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34460","FL","LECANTO",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34461","FL","LECANTO",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32059","FL","LEE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32748","FL","LEESBURG",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32749","FL","LEESBURG",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32788","FL","LEESBURG",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34748","FL","LEESBURG",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34749","FL","LEESBURG",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34788","FL","LEESBURG",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34789","FL","LEESBURG",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33936","FL","LEHIGH ACRES",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33970","FL","LEHIGH ACRES",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33971","FL","LEHIGH ACRES",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33972","FL","LEHIGH ACRES",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33973","FL","LEHIGH ACRES",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33974","FL","LEHIGH ACRES",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33976","FL","LEHIGH ACRES",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33547","FL","LITHIA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32060","FL","LIVE OAK",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32064","FL","LIVE OAK",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32337","FL","LLOYD",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32662","FL","LOCHLOOSA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33001","FL","LONG KEY",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34228","FL","LONGBOAT KEY",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32750","FL","LONGWOOD",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32752","FL","LONGWOOD",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32779","FL","LONGWOOD",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32791","FL","LONGWOOD",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33857","FL","LORIDA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33858","FL","LOUGHMAN",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32663","FL","LOWELL",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33470","FL","LOXAHATCHEE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32061","FL","LULU",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33548","FL","LUTZ",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33549","FL","LUTZ",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33558","FL","LUTZ",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33559","FL","LUTZ",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32444","FL","LYNN HAVEN",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32063","FL","MACCLENNY",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32340","FL","MADISON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32341","FL","MADISON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32751","FL","MAITLAND",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32794","FL","MAITLAND",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32950","FL","MALABAR",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32445","FL","MALONE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33550","FL","MANGO",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33050","FL","MARATHON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33052","FL","MARATHON SHORES",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33937","FL","MARCO",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33969","FL","MARCO",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34145","FL","MARCO ISLAND",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34146","FL","MARCO ISLAND",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33093","FL","MARGATE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32446","FL","MARIANNA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32447","FL","MARIANNA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32448","FL","MARIANNA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32569","FL","MARY ESTHER",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34753","FL","MASCOTTE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32066","FL","MAYO",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32062","FL","MC ALPIN",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32568","FL","MC DAVID",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32664","FL","MC INTOSH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32901","FL","MELBOURNE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32902","FL","MELBOURNE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32904","FL","MELBOURNE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32912","FL","MELBOURNE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32919","FL","MELBOURNE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32934","FL","MELBOURNE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32935","FL","MELBOURNE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32936","FL","MELBOURNE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32940","FL","MELBOURNE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32941","FL","MELBOURNE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32951","FL","MELBOURNE BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32666","FL","MELROSE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32952","FL","MERRITT ISLAND",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32953","FL","MERRITT ISLAND",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32954","FL","MERRITT ISLAND",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32410","FL","MEXICO BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33101","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33102","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33106","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33107","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33110","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33111","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33112","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33116","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33121","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33122","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33124","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33125","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33126","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33127","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33128","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33129","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33130","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33131","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33132","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33133","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33134","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33135","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33136","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33137","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33138","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33142","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33143","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33144","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33145","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33146","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33147","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33148","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33150","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33151","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33152","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33153","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33155","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33156","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33157","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33158","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33159","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33161","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33162","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33163","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33164","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33165","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33166","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33167","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33168","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33169","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33170","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33172","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33173","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33174","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33175","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33176","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33177","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33178","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33179","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33180","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33181","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33182","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33183","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33184","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33185","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33186","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33187","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33188","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33189","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33190","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33192","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33193","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33194","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33195","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33196","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33197","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33199","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33206","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33222","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33231","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33233","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33234","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33238","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33242","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33243","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33245","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33247","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33255","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33256","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33257","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33261","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33265","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33266","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33269","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33280","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33283","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33296","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33299","FL","MIAMI",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33109","FL","MIAMI BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33119","FL","MIAMI BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33139","FL","MIAMI BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33140","FL","MIAMI BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33141","FL","MIAMI BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33154","FL","MIAMI BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33239","FL","MIAMI BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33056","FL","MIAMI GARDENS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32667","FL","MICANOPY",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32745","FL","MID FLORIDA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32799","FL","MID FLORIDA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32050","FL","MIDDLEBURG",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
